Population size,Life span (sec),Max generations,New genes probability,Mutation rate,Selection function,Crossover operator
51,0.000000,642.500000,900.293701,422.467407,72.799271,75.058029,61.567329,55.855751,76.741547,78.891953,78.838188,78.210106,47.428688,47.443008,33.411549,36.877819,<1.547531 | 21.341860>,<-31.701197 | -13.696589>,<4.444372 | 11.550512>,<-26.560707 | -20.118982>,<24.543015 | 24.543015>,<-5.281303 | -5.281303>,<13.349220 | 13.349220>,<-12.362682 | -12.362682>,<-1.026756 | -1.026756>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
52,0.000000,613.280029,789.587585,181.719406,73.076088,74.679375,62.496166,55.364521,76.741547,78.891953,78.838188,78.210106,47.428688,43.773579,33.411549,36.877819,<1.980394 | 21.787378>,<-32.905319 | -13.618544>,<6.307484 | 13.013764>,<-27.063183 | -19.902092>,<51.154312 | 51.154312>,<-5.281303 | -5.281303>,<155.439270 | 155.439270>,<-3.238113 | -3.238113>,<-1.026756 | -1.026756>,<-107.890175 | -107.890175>,<0.190968 | 0.190968>,<-122.935120 | -122.935120>
53,2.000000,613.539978,878.747009,313.496521,73.178116,74.252953,61.974510,56.715958,76.741547,78.891953,78.838188,79.908951,44.421005,39.017963,30.218622,36.877819,<2.596569 | 22.763132>,<-34.040802 | -13.671687>,<3.569796 | 12.323181>,<-28.352713 | -20.723452>,<97.480362 | 97.480362>,<-5.281303 | -5.281303>,<73.643646 | 73.643646>,<-3.238113 | -3.238113>,<-1.026756 | -1.026756>,<-110.164124 | -110.164124>,<-100.028145 | -100.028145>,<-118.301064 | -118.301064>
54,0.000000,610.150024,901.070251,306.076172,72.982254,74.277481,60.938000,54.205425,76.741547,78.891953,78.838188,78.210106,47.428688,43.773579,33.411549,33.839317,<2.099648 | 21.693476>,<-32.551109 | -13.743904>,<4.988407 | 11.788318>,<-27.304398 | -21.284571>,<51.154312 | 51.154312>,<-5.281303 | -5.281303>,<30.463554 | 30.463554>,<-3.238113 | -3.238113>,<-1.026756 | -1.026756>,<-107.890175 | -107.890175>,<0.190968 | 0.190968>,<-46.223351 | -46.223351>
55,0.000000,626.109985,906.928162,236.918930,73.287979,75.141914,58.314713,54.163364,76.741547,78.891953,78.838188,78.210106,47.428688,54.032085,33.411549,33.839317,<1.622290 | 21.695219>,<-31.882046 | -14.157187>,<4.650028 | 11.825335>,<-27.460670 | -21.012566>,<25.780228 | 25.780228>,<-5.281303 | -5.281303>,<30.463554 | 30.463554>,<-5.682255 | -5.682255>,<-15.645149 | -15.645149>,<-35.358791 | -35.358791>,<-4.608055 | -4.608055>,<-46.223351 | -46.223351>
56,0.000000,632.700012,906.677856,428.728333,73.533897,75.240746,57.352554,53.546387,76.741547,78.891953,78.838188,78.210106,47.428688,54.032085,33.411549,33.839317,<1.653449 | 21.700970>,<-32.405502 | -15.507206>,<4.456238 | 11.770271>,<-28.276718 | -21.841642>,<25.780228 | 25.780228>,<-5.281303 | -5.281303>,<30.463554 | 30.463554>,<-12.362682 | -12.362682>,<-1.026756 | -1.026756>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-46.223351 | -46.223351>
57,0.000000,647.340027,909.687134,425.054291,74.350250,75.275101,56.509933,53.376461,76.741547,78.891953,78.838188,78.210106,47.428688,54.032085,33.411549,33.839317,<1.721332 | 21.949888>,<-32.591698 | -16.313160>,<4.226325 | 11.867497>,<-28.479561 | -22.073147>,<25.780228 | 25.780228>,<-5.281303 | -5.281303>,<30.463554 | 30.463554>,<-12.362682 | -12.362682>,<-1.026756 | -1.026756>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-46.223351 | -46.223351>
58,1.000000,569.619995,808.263123,437.208771,73.960770,75.231865,55.683502,54.558495,76.741547,78.891953,78.838188,78.210106,44.093628,54.032085,33.411549,33.839317,<0.981216 | 22.492287>,<-33.806480 | -17.534918>,<4.007000 | 12.247265>,<-28.490911 | -21.339062>,<73.472382 | 73.472382>,<-5.281303 | -5.281303>,<56.187256 | 56.187256>,<-1.631638 | -1.631638>,<-66.453812 | -66.453812>,<-148.964859 | -148.964859>,<-33.237083 | -33.237083>,<-46.223351 | -46.223351>
59,0.000000,655.049988,903.541931,503.745697,74.649445,75.265594,54.840866,53.257652,76.741547,78.891953,78.838188,78.210106,47.428688,54.032085,33.411549,33.839317,<1.670441 | 22.157953>,<-32.422134 | -15.923706>,<4.283803 | 11.843187>,<-28.079796 | -21.412502>,<25.780228 | 25.780228>,<-5.281303 | -5.281303>,<30.463554 | 30.463554>,<-12.362682 | -12.362682>,<-1.026756 | -1.026756>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-46.223351 | -46.223351>
60,1.000000,598.539978,798.984070,455.395050,74.457108,75.131439,56.139931,55.270748,76.741547,78.891953,78.838188,78.210106,47.428688,39.549240,33.411549,36.877819,<1.212424 | 22.703894>,<-33.103107 | -15.510857>,<5.097574 | 12.599571>,<-28.153252 | -21.237490>,<80.374161 | 80.374161>,<-5.281303 | -5.281303>,<103.670929 | 103.670929>,<-12.362682 | -12.362682>,<-33.685837 | -33.685837>,<-93.738884 | -93.738884>,<0.190968 | 0.190968>,<-94.733185 | -94.733185>
61,0.000000,645.390015,899.155701,178.151398,73.847305,75.251343,55.864933,57.230343,76.741547,78.891953,78.838188,78.210106,38.825153,31.763264,33.411549,36.877819,<2.371215 | 23.085426>,<-33.509167 | -16.244513>,<4.482191 | 12.433891>,<-28.591612 | -21.546684>,<121.804352 | 121.804352>,<-5.281303 | -5.281303>,<91.964249 | 91.964249>,<-12.362682 | -12.362682>,<-1.026756 | -1.026756>,<-143.914764 | -143.914764>,<0.190968 | 0.190968>,<-159.744537 | -159.744537>
62,1.000000,659.559998,904.170227,459.720093,74.266228,75.474670,55.879581,57.656319,76.741547,78.891953,78.838188,78.210106,47.428688,46.885624,32.602264,36.877819,<0.169872 | 23.298779>,<-33.767487 | -17.733385>,<3.563337 | 12.469891>,<-27.931574 | -21.447905>,<139.862915 | 139.862915>,<-5.281303 | -5.281303>,<95.564301 | 95.564301>,<-12.362682 | -12.362682>,<-137.941040 | -137.941040>,<-142.783295 | -142.783295>,<-64.921051 | -64.921051>,<-52.280350 | -52.280350>
63,2.000000,637.000000,906.241333,266.822327,75.153603,75.422386,54.621845,58.542007,76.741547,78.891953,78.838188,78.210106,47.428688,50.476547,33.411549,36.877819,<-0.177466 | 23.709845>,<-33.908932 | -16.594110>,<3.094926 | 14.575252>,<-29.471819 | -22.680866>,<117.848633 | 117.848633>,<-5.281303 | -5.281303>,<150.999634 | 150.999634>,<-12.362682 | -12.362682>,<-94.076553 | -94.076553>,<-97.216286 | -97.216286>,<-123.668381 | -123.668381>,<-132.912033 | -132.912033>
64,0.000000,511.049988,734.684631,279.186829,74.829178,74.960236,54.452900,57.978867,76.741547,78.891953,78.838188,78.210106,32.879456,38.779533,33.411549,36.877819,<1.596582 | 22.083670>,<-32.820374 | -15.972544>,<3.626060 | 12.385956>,<-28.475647 | -21.666489>,<33.322113 | 33.322113>,<-1.948521 | -1.948521>,<34.005112 | 34.005112>,<-4.668957 | -4.668957>,<-7.325089 | -7.325089>,<-42.289471 | -42.289471>,<-14.796391 | -14.796391>,<-49.906933 | -49.906933>
65,0.000000,644.849976,897.104004,458.691467,76.174332,75.797112,55.593082,57.800133,76.741547,78.891953,78.838188,78.210106,70.438614,72.240768,33.411549,36.877819,<1.537580 | 22.129595>,<-32.846958 | -15.763474>,<3.697152 | 11.866504>,<-28.871489 | -22.495434>,<24.543015 | 24.543015>,<-5.281303 | -5.281303>,<13.349220 | 13.349220>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
66,1.000000,511.600006,780.993530,328.826294,76.044662,75.375969,55.688194,57.299320,79.691612,78.891953,78.838188,78.210106,60.824936,60.488628,33.411549,36.877819,<0.810004 | 23.467548>,<-33.096619 | -15.424865>,<2.898774 | 12.952519>,<-28.590643 | -21.621975>,<158.460144 | 158.460144>,<-5.281303 | -5.281303>,<103.554016 | 103.554016>,<-1.763504 | -1.763504>,<-37.242043 | -37.242043>,<-78.505020 | -78.505020>,<-68.410942 | -68.410942>,<-69.640930 | -69.640930>
67,0.000000,675.510010,900.629272,156.372726,75.997002,75.189301,56.661167,56.068970,76.741547,78.891953,78.838188,78.210106,65.311348,31.343969,32.751637,36.877819,<1.217941 | 22.490793>,<-33.236820 | -15.545292>,<2.939848 | 12.407183>,<-29.486744 | -22.545254>,<60.662857 | 60.662857>,<-5.281303 | -5.281303>,<40.679321 | 40.679321>,<-0.687897 | -0.687897>,<-27.842567 | -27.842567>,<-76.150330 | -76.150330>,<-12.313026 | -12.313026>,<-44.845284 | -44.845284>
68,0.000000,601.830017,832.027527,153.116104,75.940155,75.284401,57.888729,55.956631,76.741547,78.891953,78.838188,78.210106,70.438614,30.841667,33.411549,36.877819,<1.801507 | 22.255915>,<-32.861172 | -15.290798>,<2.828006 | 12.300497>,<-28.921160 | -22.081013>,<37.174980 | 37.174980>,<-5.281303 | -5.281303>,<30.010513 | 30.010513>,<-0.565720 | -0.565720>,<1.511482 | 1.511482>,<-44.329849 | -44.329849>,<-23.497082 | -23.497082>,<-44.845284 | -44.845284>
69,0.000000,583.070007,780.183838,312.452606,75.466156,75.848167,59.229183,54.337280,76.741547,78.891953,78.838188,78.210106,50.043892,60.338192,33.411549,36.877819,<1.589820 | 22.121990>,<-32.847462 | -14.876142>,<2.604399 | 12.258542>,<-29.107254 | -21.804661>,<23.782536 | 23.782536>,<-5.281303 | -5.281303>,<16.092144 | 16.092144>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-44.927193 | -44.927193>,<-22.866287 | -22.866287>,<-45.466461 | -45.466461>
70,0.000000,596.460022,800.467102,239.358185,75.284256,75.734940,59.844795,54.971268,76.741547,78.891953,78.838188,78.210106,45.588764,48.768784,33.411549,36.877819,<1.294378 | 22.821968>,<-32.922066 | -14.651004>,<3.157769 | 12.292455>,<-29.341541 | -21.336948>,<76.427505 | 76.427505>,<-5.281303 | -5.281303>,<43.175034 | 43.175034>,<-8.410332 | -8.410332>,<-24.453827 | -24.453827>,<-75.164780 | -75.164780>,<-15.765224 | -15.765224>,<-90.272484 | -90.272484>
71,0.000000,692.219971,901.385742,537.906738,75.733109,76.079498,59.804981,55.326550,76.741547,78.891953,78.838188,78.210106,70.438614,72.240768,33.411549,36.877819,<1.511481 | 22.105217>,<-32.579510 | -13.973605>,<3.409759 | 11.988041>,<-27.866133 | -21.041451>,<22.105198 | 22.105198>,<-5.281303 | -5.281303>,<13.349220 | 13.349220>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
72,0.000000,686.190002,906.060181,409.603302,75.703133,75.738129,60.157169,55.964577,76.741547,78.891953,78.838188,78.210106,54.834305,41.393360,33.411549,36.877819,<1.639652 | 22.128956>,<-32.321041 | -13.358010>,<3.463661 | 12.161929>,<-29.153484 | -21.973938>,<24.479057 | 24.479057>,<-4.288055 | -4.288055>,<30.738144 | 30.738144>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
73,0.000000,725.609985,909.937256,532.820862,75.922211,76.086403,60.700932,57.064980,76.741547,78.891953,78.838188,78.210106,70.438614,72.240768,33.411549,36.877819,<1.511481 | 22.105217>,<-32.387547 | -12.775839>,<3.754631 | 11.842197>,<-28.271833 | -21.504465>,<22.105198 | 22.105198>,<-5.281303 | -5.281303>,<13.349220 | 13.349220>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
74,0.000000,641.679993,865.032776,455.209076,75.607071,75.987701,62.514790,57.921986,76.741547,78.891953,78.838188,78.210106,70.438614,72.240768,33.411549,36.877819,<1.511481 | 22.105217>,<-32.387543 | -12.775837>,<3.869589 | 11.793584>,<-27.654377 | -21.106390>,<22.105198 | 22.105198>,<-5.281303 | -5.281303>,<13.349220 | 13.349220>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
75,1.000000,687.799988,900.725647,451.943512,75.170738,75.742607,64.128609,58.328056,76.741547,78.891953,78.838188,78.210106,52.020775,37.861019,33.411549,36.877819,<0.603902 | 22.528698>,<-33.042984 | -13.148816>,<3.272643 | 11.968076>,<-28.547235 | -21.554476>,<64.453293 | 64.453293>,<-5.281303 | -5.281303>,<16.214180 | 16.214180>,<-12.362682 | -12.362682>,<-89.246414 | -89.246414>,<-98.194382 | -98.194382>,<-25.016228 | -25.016228>,<-112.362381 | -112.362381>
76,1.000000,663.960022,925.253601,531.113403,75.239983,75.872078,63.281895,59.638233,76.741547,78.891953,78.838188,78.210106,65.246292,34.287266,33.411549,36.877819,<0.656859 | 22.552979>,<-33.076416 | -12.880939>,<3.536107 | 12.480198>,<-26.385326 | -18.248072>,<66.881454 | 66.881454>,<-5.281303 | -5.281303>,<82.010742 | 82.010742>,<-0.670677 | -0.670677>,<-83.950729 | -83.950729>,<-109.411552 | -109.411552>,<-33.156914 | -33.156914>,<-57.267429 | -57.267429>
77,1.000000,661.539978,873.039063,488.196014,75.347610,75.936859,62.189400,58.975285,76.741547,78.891953,78.838188,78.210106,57.102154,44.056335,33.411549,36.877819,<1.511092 | 22.212934>,<-32.605247 | -12.452106>,<3.170885 | 11.921731>,<-27.611156 | -19.435528>,<32.876968 | 32.876968>,<-5.281303 | -5.281303>,<35.887009 | 35.887009>,<-12.362682 | -12.362682>,<1.472595 | 1.472595>,<-68.940125 | -68.940125>,<-92.670563 | -92.670563>,<-139.873657 | -139.873657>
78,0.000000,680.489990,901.298096,447.942871,75.417946,76.548431,59.862637,60.653580,76.741547,78.891953,78.838188,78.210106,70.438614,75.256798,33.411549,36.877819,<1.511481 | 22.105217>,<-32.210377 | -12.079210>,<3.812109 | 11.817890>,<-25.664421 | -17.506716>,<22.105198 | 22.105198>,<-5.281303 | -5.281303>,<13.349220 | 13.349220>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
79,0.000000,693.659973,924.110413,208.806320,75.137238,76.304916,61.704746,58.412739,76.741547,78.891953,78.838188,78.210106,61.278015,52.470047,33.411549,36.877819,<1.446169 | 21.974258>,<-32.246746 | -12.017870>,<3.423153 | 11.993177>,<-25.710054 | -17.413811>,<22.105198 | 22.105198>,<-5.281303 | -5.281303>,<26.016609 | 26.016609>,<-12.362682 | -12.362682>,<-5.019695 | -5.019695>,<-40.061531 | -40.061531>,<-27.208820 | -27.208820>,<-44.845284 | -44.845284>
80,0.000000,704.640015,895.812256,555.804016,74.976746,76.532776,61.213585,59.148632,76.741547,78.891953,78.838188,78.210106,70.438614,75.256798,33.411549,36.877819,<1.511481 | 22.105217>,<-32.221031 | -12.047289>,<3.754631 | 11.842197>,<-25.455637 | -17.472841>,<22.105198 | 22.105198>,<-5.281303 | -5.281303>,<13.349220 | 13.349220>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-35.358791 | -35.358791>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
81,0.000000,679.169983,900.533203,299.308350,74.753860,76.031837,61.016102,59.490303,76.741547,78.891953,79.272629,78.210106,35.542309,40.049301,33.411549,36.877819,<2.063744 | 23.040586>,<-33.073753 | -12.916168>,<3.806095 | 12.173337>,<-27.191994 | -18.629635>,<115.642212 | 115.642212>,<-5.281303 | -5.281303>,<39.171173 | 39.171173>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-117.758766 | -117.758766>,<0.190968 | 0.190968>,<-157.625458 | -157.625458>
82,1.000000,549.590027,788.207703,385.822388,75.386475,76.513435,60.099903,60.238194,76.741547,78.891953,78.838188,78.210106,67.287125,73.321701,33.411549,36.877819,<0.776341 | 23.096058>,<-33.016010 | -12.266918>,<2.054792 | 12.935795>,<-26.998388 | -19.360289>,<121.189240 | 121.189240>,<-5.281303 | -5.281303>,<108.124481 | 108.124481>,<-12.362682 | -12.362682>,<-72.002563 | -72.002563>,<-110.016930 | -110.016930>,<-135.305725 | -135.305725>,<-99.474541 | -99.474541>
83,2.000000,620.859985,897.367554,490.592651,75.187363,76.656532,59.711990,61.358414,76.741547,78.891953,78.838188,78.210106,51.633125,69.972290,33.411549,36.877819,<0.114026 | 22.963629>,<-33.693623 | -12.980075>,<2.896101 | 12.288862>,<-28.669058 | -20.665390>,<84.241577 | 84.241577>,<-5.281303 | -5.281303>,<50.196854 | 50.196854>,<-12.362682 | -12.362682>,<-76.962639 | -76.962639>,<-106.253159 | -106.253159>,<-104.022835 | -104.022835>,<-151.793488 | -151.793488>
84,3.000000,619.270020,824.735229,488.385193,74.357414,76.220772,59.045090,62.076370,76.741547,78.891953,78.838188,78.210106,32.045364,38.245728,33.411549,36.877819,<1.029038 | 22.840368>,<-33.384758 | -12.199521>,<2.631441 | 12.200579>,<-27.685642 | -19.946894>,<81.104034 | 81.104034>,<-5.281303 | -5.281303>,<34.869995 | 34.869995>,<-12.362682 | -12.362682>,<-76.962639 | -76.962639>,<-102.044090 | -102.044090>,<-76.141159 | -76.141159>,<-99.329857 | -99.329857>
85,3.000000,685.840027,898.527527,187.216095,74.814743,75.679543,59.485111,61.796627,76.741547,78.891953,78.838188,78.210106,32.244392,38.245728,33.411549,30.774778,<-0.871216 | 23.619165>,<-34.154190 | -12.179731>,<1.780358 | 12.189672>,<-27.930857 | -19.761671>,<158.970825 | 158.970825>,<-1.456329 | -1.456329>,<37.332367 | 37.332367>,<-1.564266 | -1.564266>,<-131.940536 | -131.940536>,<-143.603317 | -143.603317>,<-123.494568 | -123.494568>,<-99.329857 | -99.329857>
86,1.000000,669.119995,907.179138,256.373444,74.425056,76.042625,57.194859,61.166737,76.741547,78.891953,78.838188,78.210106,34.936516,39.955570,33.411549,32.415680,<1.378434 | 22.108669>,<-33.288467 | -12.102039>,<3.015110 | 12.192256>,<-27.213324 | -19.222261>,<39.896606 | 39.896606>,<-0.078491 | -0.078491>,<50.266312 | 50.266312>,<-9.430786 | -9.430786>,<-40.901764 | -40.901764>,<-114.005798 | -114.005798>,<-25.659590 | -25.659590>,<-103.919571 | -103.919571>
87,2.000000,587.450012,914.551819,234.920258,73.664078,74.867775,59.377949,59.516205,76.741547,78.891953,78.838188,78.210106,34.936516,39.955570,33.411549,32.415680,<2.413201 | 23.278337>,<-34.389668 | -13.264942>,<3.100987 | 13.068012>,<-28.769487 | -19.950363>,<90.569366 | 90.569366>,<-0.078491 | -0.078491>,<141.571350 | 141.571350>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-119.535004 | -119.535004>,<-54.792007 | -54.792007>,<-156.126266 | -156.126266>
88,2.000000,568.809998,804.592773,247.460938,73.830521,74.881020,60.255455,58.494629,76.741547,78.891953,78.838188,78.210106,34.936516,39.955570,33.411549,32.415680,<0.732545 | 23.710377>,<-33.607788 | -12.170183>,<1.572477 | 12.241027>,<-28.691011 | -20.279539>,<149.977753 | 149.977753>,<-0.078491 | -0.078491>,<71.885834 | 71.885834>,<-8.779877 | -8.779877>,<-130.411041 | -130.411041>,<-108.892654 | -108.892654>,<-133.595520 | -133.595520>,<-158.149139 | -158.149139>
89,1.000000,666.130005,906.422546,249.192505,74.246582,75.024826,60.461342,58.802303,79.033844,78.891953,78.838188,78.210106,34.936516,39.955570,33.411549,32.415680,<0.859374 | 22.114199>,<-33.040348 | -12.491399>,<4.486406 | 11.634290>,<-28.983192 | -20.978701>,<25.647568 | 25.647568>,<-0.078491 | -0.078491>,<28.792603 | 28.792603>,<-12.362682 | -12.362682>,<-74.058220 | -74.058220>,<-106.568741 | -106.568741>,<-25.659590 | -25.659590>,<-96.580070 | -96.580070>
90,0.000000,617.669983,889.546326,178.728119,74.178894,75.091843,59.346493,58.480701,76.741547,78.891953,78.838188,78.210106,34.936516,39.955570,33.411549,32.415680,<1.968171 | 22.290888>,<-32.414154 | -11.928951>,<4.407326 | 11.358582>,<-29.198679 | -21.650568>,<37.130020 | 37.130020>,<-0.078491 | -0.078491>,<13.349220 | 13.349220>,<-6.083168 | -6.083168>,<1.511482 | 1.511482>,<-41.981636 | -41.981636>,<-25.659590 | -25.659590>,<-44.845284 | -44.845284>
91,0.000000,612.099976,808.838501,237.878189,73.815613,74.549728,59.448734,59.850777,76.741547,78.891953,78.838188,78.210106,34.936516,39.955570,33.411549,32.415680,<1.615071 | 22.140640>,<-32.299530 | -11.808534>,<4.300822 | 11.455549>,<-30.476591 | -23.271797>,<25.647568 | 25.647568>,<-0.078491 | -0.078491>,<13.349220 | 13.349220>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-41.240108 | -41.240108>,<-25.659590 | -25.659590>,<-44.845284 | -44.845284>
92,0.000000,651.159973,916.124390,496.213196,74.478958,75.674568,60.702103,59.423428,76.741547,78.891953,78.838188,78.210106,34.936516,44.236244,33.411549,36.877819,<1.511481 | 22.105217>,<-32.192326 | -11.860560>,<4.559329 | 11.501901>,<-29.909487 | -22.862444>,<22.105198 | 22.105198>,<-5.281303 | -5.281303>,<13.349220 | 13.349220>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-32.487617 | -32.487617>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
93,1.000000,668.109985,905.173462,395.899231,74.407822,75.656563,63.742729,58.568275,76.741547,78.891953,78.838188,78.210106,34.936516,44.236244,33.411549,32.303524,<1.414329 | 21.953598>,<-32.133087 | -12.050806>,<3.929625 | 11.948062>,<-29.427668 | -22.600559>,<22.105198 | 22.105198>,<-3.548458 | -3.548458>,<39.563614 | 39.563614>,<-12.362682 | -12.362682>,<-9.728924 | -9.728924>,<-49.893970 | -49.893970>,<-37.153168 | -37.153168>,<-44.845284 | -44.845284>
94,1.000000,605.260010,846.828308,251.388550,73.499451,74.707809,62.589787,58.479935,76.741547,78.891953,78.838188,78.210106,34.936516,35.374317,32.722893,36.877819,<1.199416 | 23.542198>,<-33.650570 | -11.980402>,<4.107090 | 13.500109>,<-31.060448 | -22.449163>,<139.081665 | 139.081665>,<-3.548458 | -3.548458>,<139.088257 | 139.088257>,<-7.461029 | -7.461029>,<-40.499893 | -40.499893>,<-143.471909 | -143.471909>,<-85.477974 | -85.477974>,<-150.515808 | -150.515808>
95,0.000000,615.099976,800.506165,375.597321,73.908562,75.599609,63.185768,57.739670,76.741547,78.891953,78.838188,78.210106,34.936516,44.236244,33.411549,36.877819,<1.541985 | 22.056892>,<-31.548542 | -10.974474>,<4.449153 | 11.699786>,<-29.222755 | -22.501152>,<22.105198 | 22.105198>,<-3.548458 | -3.548458>,<17.166859 | 17.166859>,<-12.362682 | -12.362682>,<1.511482 | 1.511482>,<-32.487617 | -32.487617>,<0.190968 | 0.190968>,<-44.845284 | -44.845284>
96,1.000000,628.099976,846.201050,150.714966,74.992081,76.178284,64.099533,57.093719,76.741547,78.891953,78.838188,78.210106,40.785103,33.412090,33.411549,36.877819,<1.004674 | 23.169645>,<-31.884932 | -11.030043>,<3.579809 | 13.248022>,<-29.392237 | -22.034710>,<119.041321 | 119.041321>,<-3.548458 | -3.548458>,<153.741791 | 153.741791>,<-12.362682 | -12.362682>,<-69.446678 | -69.446678>,<-68.488724 | -68.488724>,<-24.871559 | -24.871559>,<-156.872894 | -156.872894>
97,0.000000,647.090027,844.408081,257.803345,75.143005,76.664207,63.227249,57.006996,76.741547,78.891953,78.838188,78.210106,51.873627,63.868618,33.411549,36.877819,<1.400384 | 22.065252>,<-31.331621 | -10.399467>,<3.636714 | 12.028543>,<-27.244394 | -21.399284>,<22.941265 | 22.941265>,<-3.548458 | -3.548458>,<21.917664 | 21.917664>,<-1.834126 | -1.834126>,<-12.648584 | -12.648584>,<-32.487617 | -32.487617>,<-23.574501 | -23.574501>,<-44.845284 | -44.845284>
98,0.000000,606.809998,819.278503,139.060394,74.459930,75.964531,62.023148,58.388676,76.741547,78.891953,78.838188,78.210106,34.231701,35.483231,33.411549,36.877819,<1.657958 | 22.861685>,<-32.859756 | -12.068429>,<3.486795 | 12.263655>,<-28.214436 | -21.558681>,<100.273376 | 100.273376>,<-3.548458 | -3.548458>,<46.712723 | 46.712723>,<-12.362682 | -12.362682>,<-23.348587 | -23.348587>,<-118.613113 | -118.613113>,<-21.910110 | -21.910110>,<-113.474564 | -113.474564>
99,0.000000,637.940002,840.911499,184.921280,74.259270,75.987816,60.972832,57.740604,76.741547,78.891953,78.838188,78.210106,34.231701,35.483231,33.411549,36.877819,<1.921810 | 22.055840>,<-32.160263 | -11.886042>,<4.083806 | 12.301033>,<-27.453894 | -20.807659>,<45.428040 | 45.428040>,<-3.548458 | -3.548458>,<46.712723 | 46.712723>,<-12.362682 | -12.362682>,<-0.572754 | -0.572754>,<-118.613113 | -118.613113>,<-7.462753 | -7.462753>,<-80.601913 | -80.601913>
100,1.000000,601.919983,918.518433,361.862793,74.509079,75.928322,60.921097,58.065918,76.741547,78.891953,78.838188,78.210106,61.689194,42.971249,31.944052,36.877819,<1.566123 | 22.235415>,<-31.670809 | -10.945796>,<3.458572 | 12.399776>,<-26.832355 | -20.299812>,<60.969330 | 60.969330>,<-3.548458 | -3.548458>,<62.835236 | 62.835236>,<-12.362682 | -12.362682>,<-0.572754 | -0.572754>,<-48.306442 | -48.306442>,<-62.474281 | -62.474281>,<-91.274010 | -91.274010>
Average: ,2.070000,547.456970,801.234558,298.096771
Generation,Death percentage,Average fitness,Top fitness,Min fitness,Average hip1 velocity,Average knee1 velocity,Average hip2 velocity,Average knee2 velocity,Top hip1 velocity,Top knee1 velocity,Top hip2 velocity,Top knee2 velocity,Min hip1 velocity,Min knee1 velocity,Min hip2 velocity,Min knee2 velocity,Average hip1 rotation,Average knee1 rotation,Average hip2 rotation,Average knee2 rotation,Top hip1 rotation,Top knee1 rotation,Top hip2 rotation,Top knee2 rotation,Min hip1 rotation,Min knee1 rotation,Min hip2 rotation,Min knee2 rotation
